vVLDBJ. aDovDori vInf.Syst. aLidaXu vInf.Syst. aPrabuddhaDe vER aSalvatoreT.March vIEEEDatabaseEng.Bull. aDonS.Batory vIEEEDatabaseEng.Bull. aDavidK.Hsiao vPARBASE aSubbiahRajanarayanan vPARBASE aArdieSchijf vPARBASE/Databases aWenyuLu vIEEETrans.Knowl.DataEng. aMartinErwig vIEEETrans.Knowl.DataEng.
vWISEWorkshops aSiimKarus vWISEWorkshops aBrianMo vWISEWorkshops aShonaliKrishnaswamy vUDM aIngoFrommholz vECDL aBeatSigner vSIGMODConference aJeffreyF.Naughton vVLDB aBinHe vVLDB aViswanathPoosala vICDE aJosephM.Hellerstein vSIGMODWorkshop aTheodoreJohnson vIEEEDataEng.Bull.
vWISM aYuanguiLei vWISM aNesrineBenMustapha vWISM aGeert-JanHouben vAEWSE aFabioPaternò vJASIS aHughE.Williams vSPIRE aJoãoMeidanis vSPIRE aTimoRaita vACMTrans.Inf.Syst. aLucyA.Suchman vACMTrans.Inf.Syst. aWoojinPaik vWISEWorkshops aJosephXiong vWISEWorkshops
vWISM aJaimeGómez vDataKnowl.Eng. aYoramKornatzky vJ.Intell.Inf.Syst. aSenthilGnanaprakasam vJ.Intell.Inf.Syst. aJuYeonKim vJ.Intell.Inf.Syst. aJamesF.Baldwin vJ.Intell.Inf.Syst. aRyszardS.Michalski vKDD aJiangxinWang vKDD aKaCheungSia vWWW aCheukHangNg vWWW aFlaviusFrasincar vWWW
vWISM aA.MinTjoa vInformationRetrieval aJosefWillenborg vInformationRetrieval aKostasTzeras vInformationRetrieval aJürgenHerczeg vInformationRetrieval aUlrichThiel vECDL aRossMacIntyre vECDL aDouglasTudhope vJASIST aRudyPrabowo vInf.Process.Manage. aDietmarWolfram vJASIST aVladoDimovski vJASIST
vWISM aDavideValeriano vWISM aAndréKöhler vWISM aDanieleDiFederico vWISM aHajerBaazaouiZghal vDMDW aJuanTrujillo vSIGMODRecord aRafaelAlonso vSIGMODRecord aPaulDeBra vHypertext aMyonghoYi vHypertext aGerhardFischer vHypertext aDavidBlair vHypertext
vWISM aA.MinTjoa vWImBI aWenbinLi vWImBI aTomasoPoggio vWImBI aGuoyinWang vWorkshoponWeb-basedSupportSystems aYiyuYao vICDM aTedE.Senator vKDD aDavidHeckerman vKDD aJeffreyT.Kreulen vEDBT aFernandoVélez vBDA aJoachimW.Schmidt vEast/WestDatabaseWorkshop
vWISM aFlaviusFrasincar vWISM aIreneGarrigós vAPWeb aXiaoyongDu vPAKDD aFathiH.Saad vPAKDD aDenny vPAKDD aHsin-ChangYang vPKDD aAndrzejSkowron vSOFTEKSWorkshoponIncompletenessandUncertaintyinInformationSystems aMihirK.Chakraborty vSOFTEKSWorkshoponIncompletenessandUncertaintyinInformationSystems aMartinS.Feather vSOFTEKSWorkshoponIncompletenessandUncertaintyinInformationSystems aHiroshiNakajima vIEEETrans.Knowl.DataEng.
vWISM aA.MinTjoa vDBSec aVijayalakshmiAtluri vIEEETrans.Knowl.DataEng. aAlessandroCucchiarelli vIEEETrans.Knowl.DataEng. aDanaH.Ballard vIEEETrans.Knowl.DataEng. aM.SeethaLakshmi vVLDB aEamonnJ.Keogh vADMA aZhongMing vADMA aXunLiang vADMA aYaqinZhao vADMA aYongHongTian vADMA
vWISM aAtsuhiroTakasu vECDL aGregoryCrane vJCDL aLauraE.Campbell vJCDL aMilesEfron vSIGIR aVanessaMurdock vSIGIR aLucioBenfante vSIGIR aWaiLam vKnowl.Inf.Syst. aHeikkiMannila vICDE aThodorosTopaloglou vVLDBJ. aKarenC.Davis vJ.DataSemanticsVI
vRIDE aMarlonDumas vRIDE aMing-ChienShan vEDBT aHongjunLu vDASFAA aPhilipS.Yu vKnowl.Inf.Syst. aDavidW.Cheung vIEEETrans.Knowl.DataEng. aSuzanneM.Sharrock vIEEETrans.Knowl.DataEng. aMing-SyanChen vIEEETrans.Knowl.DataEng. aSungYoungJung vICDM aJoaoGama vICDM aXindongWu vIEEETrans.Knowl.DataEng.
vRIDE aAndrewReddick vRIDE aVassiliosS.Verykios vIEEETrans.Knowl.DataEng. aGiuseppeCarenini vIEEETrans.Knowl.DataEng. aToreRisch vICDE aKian-LeeTan vICDM aEamonnJ.Keogh vVLDB aJiríZlatuska vVLDB aAlexandraPoulovassilis vDataKnowl.Eng. aAkramSalah vDataKnowl.Eng. aGüntherFliedl vNLDB
vRIDE aJanØyvindAagedal vRIDE aN.Balakrishnan vRIDE aIannaM.S.F.deSousa vRIDE aMonojitChoudhury vRIDE aMichaelJ.Franklin vWWW aAndrzejCichocki vCoopIS aEduardoMena vFQAS aRobertDemolombe vInf.Syst. aT.F.Verhoef vCAiSE aJolitaRalyté vER
vRIDE aFlorentMasseglia vRIDE aPeterJ.Keleher vDistributedandParallelDatabases aRobertL.Carter vIDEAS aOsmarR.Zaïane vPKDD aRezartaIslamajDogan vPKDD aNikosDrossos vPKDD aCarstenLanquillon vPKDD aBorutPeterlin vPKDD aMoussaBoussouf vPKDD aJoostN.Kok vKDD
vRIDE aGultekinÖzsoyoglu vACMTrans.DatabaseSyst. aJeffreyScottVitter vSIGMODConference aArieShoshani vPODS aHisaoTamaki vPODS aAnirbanMajumder vICDE aMorHarchol-Balter vACMTrans.InternetTechn. aJunHong vWAIM aLiangZhang vICADL aWangYinChai vICADL aMingZhang vICADL
vRIDE aJohnShepherd vDASFAA aSinYeungLee vCODAS aNoboruOno vCODAS aYahikoKambayashi vMobiDE aGaetanoBorriello vMobiDE aSergioGonzález-Valenzuela vMobiDE aYongqiangHuang vMobileDataManagement aXiaoyanChen vDEBS aDabyM.Sow vDEBS aMikaelBerndtsson vDEBS
vRIDE aMohand-SaidHacid vDistributedandParallelDatabases aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vRIDE aPeterJ.Keleher vRIDE aSidharthChoudhury vRIDE aShunsukeUemura vMDM aEe-PengLim vECDL aWilliamH.Mischo vECDL aGarethJ.F.Jones vGIR aGenoveffaTortora vJ.WebEng. aNivioZiviani vSPIRE aFabioCrestani vInf.Retr. aKalervoJärvelin vInf.Process.Manage.
vPODDP aMingfangWu vTREC aNorbertRoma vTREC aNorbertFuhr vECDL aAlexanderWeber vDEXA aWeiningQian vPAKDD aLiangWang vPAKDD aKiChan vJASIST aMarkE.Rorvig vTREC aFergusKelledy vTREC aPeterBailey vTREC
vPODDP aHolgerMeuss vWIDM aUgoMatrangolo vDEXA aSimoneGasparini vDEXA aKian-LeeTan vICDE aRajeevMotwani vICDE aWilburtLabio vICDE aLipyeowLim vDEBS aSasuTarkoma vInt.J.WebServiceRes. aRamanN.Chikkamagalur vInt.J.WebServiceRes. aBu-SungLee vInt.J.WebServiceRes.
vPODDP aMakotoMurata vPODS aMikhailJ.Atallah vSDM aDonaldE.Brown vISI aFei-YueWang vISI aAlmaCemerlic vISI aCatherineA.Larson vISI aJungMinPark vISI aJimWakefield vISI aMeytalTubi vISI aVladimirEstivill-Castro vISI
vPODDP aMingfangWu vINEXWorkshop aCarolynJ.Crouch vSIGIRForum aMichaelLesk vADL aLouisG.Crist vADL aMatthiasSchubert vSIGMODConference aReynoldCheng vSSDBM aStanleyY.W.Su vJ.Intell.Inf.Syst. aSurnjaniDjoko vKDD aScottWhite vSDM aHonghuaDai vSDM
vPODDP aHolgerMeuss vPODDP aDerickWood vFODO aC.Mohan vVLDB aMuralidharKrishnaprasad vSIGMODConference aSukhamayKundu vSIGMODConference aYoramKornatzky vEDBT aBarbaraPernici vSEBD aSôniaFernandesSilva vDASFAA aWeijiaYang vAPWeb/WAIM aZhengluYang vDASFAA
vPODDP aYumbayarNamsrai vPODDP aHolgerMeuss vWebDB aMohamedA.Sharaf vCIKM aEgidioTerra vCIKM aMarkSanderson vECIR aSunMaosong vECIR aMarcoGori vWWW aDanaS.Nau vDataKnowl.Eng. aGottfriedVossen vFMLDO aJanVandenBussche vSSD
vPODDP aJean-LucDamoiseaux vPODDP aRossWilkinson vTREC aTomekStrzalkowski vTREC aJarmoToivonen vTREC aEllenM.Voorhees vInf.Retr. aAriPirkola vCLEF aBrigitteGrau vCLEF aDouglasW.Oard vSIGIR aDawnJ.Lawrie vSIGIR aMaristellaAgosti vSEBD
vPODDP aRichardMoore vPODDP aCharlesK.Nicholas vInf.Retr. aIanRuthven vJASIST aKwokCheungLan vJASIST aYoungokChoi vJASIST aUlf-DietrichReips vJASIST aBenShneiderman vNGITS aGuidoMoerkotte vSIGMODConference aNickKoudas vSIGMODConference aNabilR.Adam vIEEETrans.Knowl.DataEng.
vJCDKB aEliezerL.Lozinskii vICDT aVladlenKoltun vICDT aLucSegoufin vICDT aPeterBuneman vACMTrans.DatabaseSyst. aRichardT.Snodgrass vICDE aHectorGarcia-Molina vACMDL aZhuoanJiao vADB aNipunSehgal vADB aHongjunLu vEDBT aTimosK.Sellis vDEXA
vJCDKB aJ.P.Cabanel vJCDKB aEhudGudes vSACMAT aAndreasSchaad vWISEWorkshops aJanoMoreiradeSouza vSBBD aNicolaasRuberg vCoopIS/DOA/ODBASE aSteffenStaab vWWW aShashankPandit vWWW aAmrElAbbadi vSIGMODConference aGioWiederhold vInt.J.onDigitalLibraries aHyowonLee vInt.J.onDigitalLibraries
vJCDKB aBurkhardFreitag vWorkshoponDeductiveDatabasesandLogicProgramming aKennethA.Ross vSIGMODRecord aJohnNauman vSIGMODConference aMichalisPetropoulos vWebDB aHectorGarcia-Molina vPRISMAWorkshop aN.Th.Verbrugge vPRISMAWorkshop aS.Shair-Adi vPRISMAWorkshop aHenkL.Muller vPRISMAWorkshop aJanFlokstra vDEXA aMahdiAbdelguerfi vACM-GIS
vJCDKB aR.Erbe vJCDKB aDavidCohen vSIGMODConference aPatrickE.O'Neil vICDE aR.Jha vICDE aSeppoSippu vICDE aMuhammadJaseemuddin vICDE aHirokoMano vTREC aJacquesSavoy vCLEF aBenediktFischer vCLEF aKarenC.Davis vJ.DataSemanticsVI
vJCDKB aAmílcarSernadas vDS-3 aElkeA.Rundensteiner vSIGMODConference aHansjörgZeller vICDE aWenyuanGuo vICDE aUllasNambiar vCIKM aKlausR.Dittrich vSSDBM aFrankWietek vIDEAS aFumiyukiTanemo vIDEAS aXiaodiHuang vAPWeb aDuk-JinChang vAPWeb
vJCDKB aUmeshwarDayal vICDE aGeorgesGardarin vVLDB aJianyongWang vIEEETrans.Knowl.DataEng. aYannisPapakonstantinou vVLDB aFrançoisBancilhon vVLDB aWeiHan vVLDB aTingYu vPAKDD aRobertC.Holte vICDM aXiaoshuHang vPAKDD aAoyingZhou vER(Workshops)
vJCDKB aGeorgesGardarin vDASFAA aTatsuoHirose vER aAneliseP.Braga vER aAndreasGeppert vRulesinDatabaseSystems aMichaelDoherty vVLDBJ. aWynneHsu vDASFAA aYoshifumiMasunaga vAPWeb aJonginLim vAPWeb aChing-ChiehKiu vAPWeb aSörenPreibusch vAPWeb
vJCDKB aSergeMiranda vBDA aRafikTaouil vER aVojislavB.Misic vER(Workshops) aArnonSturm vInf.Syst. aManfredR.Klopprogge vVLDB aHervéGallaire vICDT aMaartenMarx vWIDM aRichardC.H.Connor vICDE aRainerHimmeröder vDOOD aLi-YanYuan vRulesinDatabaseSystems
vCoopIS/DOA/ODBASE aChristianHeinlein vICDE aJiaweiHan vKDOOD/TDOOD aChien-LeGoh vIEEETrans.Knowl.DataEng. aMichihiroKuramochi vICDM aPierre-YvesRolland vICDM aBay-WeiChang vHypertext aGaryHill vHypertext aMarkH.Chignell vACMTrans.Inf.Syst. aCeliaT.Romm vACMTrans.Inf.Syst. aJimmyLin vSIGIRForum
vCoopIS/DOA/ODBASE aM.BrianBlake vIEEETrans.Knowl.DataEng. aMichaelC.Fairhurst vIEEETrans.Knowl.DataEng. aO.T.Satyanarayanan vIEEETrans.Knowl.DataEng. aPericlesA.Mitkas vIEEETrans.Knowl.DataEng. aHweeHwaPang vMobileDataManagement aYanWang vMobileDataManagement aPeiSun vSDM aYi-HungWu vVLDBJ. aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vCoopIS/DOA/ODBASE aThomasLedoux vCoopIS/DOA/ODBASE aMariaBeatrizFelgardeToledo vLA-WEB aReginaVerdin vLA-WEB aRicardoA.Baeza-Yates vLA-WEB aMauricioMarín vDASFAA aMichaelA.Goodrich vDASFAA aJohannesAßfalg vSSTD aKothuriVenkataRaviKanth vIEEEDataEng.Bull. aR.G.G.Cattell vOODBS aDavidL.Spooner vOODBS
vCoopIS/DOA/ODBASE aMarcShapiro vPOS aFransA.Henskens vPOS aMichaelJ.Carey vInf.Syst. aTakaoMiura vMultimediaInformationSystems aLingGuan vCIVR aNicuSebe vCIVR aVasileiosK.Pothos vCIVR aFuzongLin vECIR aSameepMehta vECIR aRoiBlanco vSIGIR
vCoopIS/DOA/ODBASE aM.BrianBlake vDistributedandParallelDatabases aMyoung-HoKim vDEXA aTaewonLee vDataKnowl.Eng. aMichaelVassilakopoulos vGeoInformatica aVolkerGaede vSSD aJeffreyP.Jackson vSSD aJensMöller vSSD aY.Li vInt.J.WebServiceRes. aNatalyaKeberle vICWS-Europe aManuelKoch vICWS-Europe
vCoopIS/DOA/ODBASE aRichardMarkSoley vPDIS aYu-lungLo vDEXA aWaldemarWieczerzycki vDEXAWorkshops aKlausMiesenberger vDEXAWorkshops aYun-HoKim vDEXAWorkshops aWeeHyongTok vDEXAWorkshops aAndreasAbecker vADL aStefanHermann vADL aKlemensBöhm vRIDE-DM aYi-HungWu vRIDE-DM
vCoopIS/DOA/ODBASE aM.BrianBlake vIEEETrans.Knowl.DataEng. aXiangLian vIEEETrans.Knowl.DataEng. aGauravPandey vIEEETrans.Knowl.DataEng. aÜmitY.Ogras vCIKM aLeoMark vIEEETrans.Knowl.DataEng. aMichaelHatzopoulos vDEXA aRolf-EinarGrini vDEXA aJaspreetSinghPahwa vDEXA aNabilR.Adam vSIGMODConference aPhilippRösch vICDEWorkshops
vCoopIS/DOA/ODBASE aWalterDaelemans vCoopIS/DOA/ODBASE aRobertMeersman vSIGMODRecord aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI aKarenC.Davis vJ.DataSemanticsVI
vCIR aNicolasBéchet vCIR aNadeemIftikhar vCIR aEmmaTonkin vECDL aMarioMangoFurnari vECDL aSchubertShou-BoonFoo vJCDL aWilliamC.Janssen vJCDL aThomasL.Milbank vJCDL aPeterIngwersen vMIRA aM.H.Heine vInf.Process.Manage. aPirkkoPietiläinen vInf.Process.Manage.
vCIR aDagElgesem vCIR aHideoJoho vCIR aOliverKoch vCIR aOliverKoch vCIR aNadeemIftikhar vCIR aDagElgesem vCIR aDagElgesem vCIR aEmmaTonkin vCIR aC.Marie-FrançoiseCanut vCIR aDagElgesem vCIR
vCIR aHideoJoho vSIGIR aStamatinaBetsi vSIGIR aYueh-MingHuang vIEEETrans.Knowl.DataEng. aJohannEder vCAiSEWorkshops aJosefSchiefer vDaWaK aAnaMariadeCarvalhoMoura vSBBD aHenriqueAndrade vSBBD aCaetanoTrainaJr. vICDE aMehmetSayal vWWW aSuhitGupta vWWW
vCIR aNadeemIftikhar vCIR aBich-LiênDoan vBCS-IRSGAnnualColloquiumonIRResearch aC.Derksen vBCS-IRSGAnnualColloquiumonIRResearch aF.Lazarinis vBCS-IRSGAnnualColloquiumonIRResearch aKerryRodden vWWW aFuchunPeng vJASIST aAliAsgharShiri vJASIST aEduardHoenkamp vSIGIR aRogerThompson vTREC aJohnChoi vTREC
vCIR aOliverKoch vCIR aNicolasBéchet vCIR aJoemonM.Jose vCIVR aHariSundaram vCIVR aJéromeRevaud vCIVR aMohammadF.A.Fauzi vCIVR aHyeranByun vCIVR aNoelE.O'Connor vACMTrans.Inf.Syst. aCarolineM.Eastman vSIGIR aK.L.Kwok vInf.Process.Manage.
vCIR aOmaraAbdulHamid vCIR aOmaraAbdulHamid vCIR aIdirChibane vSIGIR aMatthewRichardson vKDD aRebeccaN.Wright vPinKDD aZhiqiangYang vSDM aChao-HuiLee vSDM aArnoSiebes vKDID aAriannaGallo vSDM aTaoLi vADMA
vCIR aEmmaTonkin vJCDL aSarahCarrier vJCDL aChristopherKlaus vJCDL aAndreasF.Ehmann vSIGIR aGil-ChangKim vInt.J.Comput.Proc.OrientalLang. aSaleemAbuleil vInt.J.Comput.Proc.OrientalLang. aO.Farooq vInt.J.Comput.Proc.OrientalLang. aJong-HyeokLee vInt.J.Comput.Proc.OrientalLang. aChin-ChenChang vDASFAA aWeiWang vSDM
vCIR aBich-LiênDoan vBCS-IRSGAnnualColloquiumonIRResearch aAlanF.Smeaton vSIGIR aMingWu vSIGIR aEveWilson vDEXAWorkshop aIanF.Alexander vCAiSEWorkshops aAlainWegmann vER aCharlesW.Bachman vIEEETrans.Knowl.DataEng. aEdwardM.Riseman vACMDL aJ.AlfredoSánchez vJCDL aKurtMaly vECDL
vER(Tutorials,Posters,Panels&IndustrialContributions) aMichaelzurMuehlen vBPM aDimkaKarastoyanova vICDEWorkshops aAliSalehi vVLDB aT.H.Merrett vIDEAS aWei-kengLiao vIDEAS aTeruhisaHochin vCODAS aKeijiSugiyama vCODAS aMohamedE.El-Sharkawi vFutureDatabases aHiromitsuShimakawa vDANTE aYahikoKambayashi vNF²
vER(Tutorials,Posters,Panels&IndustrialContributions) aDirkLangemann vER(Tutorials,Posters,Panels&IndustrialContributions) aAaronCeglar vActiveConceptualModelingofLearning aJunLiu vPAKDD aJia-JinLe vPAKDD aFeipingNie vPAKDD aTsauYoungLin vICDM aSriharshaVeeramachaneni vPKDD aArunP.Sanjeev vPKDD aChristosFaloutsos vICDE aMeichunHsu vCoopIS/DOA/ODBASE
vER(Tutorials,Posters,Panels&IndustrialContributions) aVivianeMoreiraOrengo vInf.Process.Manage. aJamesAllan vACMTrans.AsianLang.Inf.Process. aJong-HoonOh vACMTrans.AsianLang.Inf.Process. aRichardM.Schwartz vSIGIR aAnneRuas vSIGIR aNicholasJ.Belkin vSIGIR aGordonV.Cormack vTREC aX.-M.Zhang vTREC aRobertG.Lefferts vTREC aMarkE.Rorvig vECDL
vER(Tutorials,Posters,Panels&IndustrialContributions) aBramPellens vER(Tutorials,Posters,Panels&IndustrialContributions) aJoséIgnacioPanach vER aLeszekLilien vDEXAWorkshops aWeiWu vMDM aKurtRothermel vVLDB aJohnL.Berg vSIGMODRecord aMikeGodin vSIGMODRecord aAndreasHeuer vMFDBS aHelmutThiele vMFDBS aPascalOstermann vMFDBS
vER(Tutorials,Posters,Panels&IndustrialContributions) aIvanJureta vER(Tutorials,Posters,Panels&IndustrialContributions) aLoisM.L.Delcambre vSIGMODRecord aChrisClifton vSIGMODConference aSunitaSarawagi vICDE aYibinChen vICDE aA.PrasadSistla vACMTrans.DatabaseSyst. aNicholasPippenger vACMTrans.DatabaseSyst. aPatrickValduriez vCoopIS aJacobBerlin vCAiSE aH.JamesHoover vCAiSE
vER(Tutorials,Posters,Panels&IndustrialContributions) aMarkusStumptner vER(Tutorials,Posters,Panels&IndustrialContributions) aDirkLangemann vER(Tutorials,Posters,Panels&IndustrialContributions) aMarie-NoëlleTerrasse vDaWaK aOmarBoussaid vBNCOD aGavinM.Bierman vSIGMODRecord aMitchCherniack vDEBS aLipyeowLim vICDE aChristosFaloutsos vICDE aLoisM.L.Delcambre vSIGMODRecord aAlfonsKemper vVLDBJ.
vER(Tutorials,Posters,Panels&IndustrialContributions) aDenisedeVries vER(Tutorials,Posters,Panels&IndustrialContributions) aBartMoelans vGIS aKi-JouneLi vER(Workshops) aJordiCabot vCAiSE aD.Meddahi vCAiSE aWilM.P.vanderAalst vDMKD aPedroDomingos vDMKD aDavidHeckerman vSDM aIreneNtoutsi vPaRMa aMarcoPatella vPaRMa
vER(Tutorials,Posters,Panels&IndustrialContributions) aCarlosA.Heuser vCIKM aMichaelJ.Donahoo vJ.Intell.Inf.Syst. aAlessandroD'Atri vCISM-AdvancesinDatabaseSystems aPeterWidmayer vCISM-AdvancesinDatabaseSystems aFrancoArcieri vIGIS aArminB.Cremers vDistributedMultimediaInformationRetrieval aNorbertFuhr vACMTrans.Inf.Syst. aCodyC.T.Kwok vACMTrans.Inf.Syst. aThomasK.Landauer vHypertext aDavidDeRoure vHypertext
vECDL aGertrudBerger vECDL aPeterMutschke vECDL aKlemensBöhm vVLDB aRamakrishnanSrikant vSIGMODConference aHaixunWang vSIGMODConference aBongkiMoon vDataKnowl.Eng. aLinhThaoLy vDataKnowl.Eng. aMohammadA.Ketabchi vDataKnowl.Eng. aGuozhuDong vPAKDD aAlanT.Murray vPAKDD
vECDL aDonatellaCastelli vInt.J.onDigitalLibraries aSimonTanner vInt.J.onDigitalLibraries aCharlesB.Owen vECDL aJohnWalsh vECDL aJaneHunter vECDL aChristophBecker vJCDL aMarcoDussin vECDL aXiaojunWan vSIGIR aMarcinKaszkiel vTREC aRalphM.Weischedel vACMTrans.AsianLang.Inf.Process.
vECDL aWilliamC.Janssen vECDL aAnnaZacchi vECDL aKostasSaidis vECDL aFrancaDebole vSEBD aGiansalvatoreMecca vSEBD aRaghuRamakrishnan vVLDB aLiangHuaiYang vKDD aSurnjaniDjoko vJ.Intell.Inf.Syst. aShekharPradhan vJ.Intell.Inf.Syst. aAdaWai-CheeFu vEDBT
vECDL aVitorinoRamos vECDL aEdwardA.Fox vJASIST aCorinneJörgensen vJASIST aBertR.Boyce vJASIST aAndrewLarge vInf.Process.Manage. aTiborBraun vInf.Process.Manage. aEl-SayedAtlam vInf.Process.Manage. aJohnB.Smith vECHT aRobertCoover vECHT aThomasP.Neuendorffer vECHT
vECDL aRonanScaife vECDL aStewartN.T.Shen vICADL aWenxianZhang vICADL aIngeborgSølvberg vESSIR aMaristellaAgosti vESSIR aFabioCrestani vECIR aStefanBüttcher vCIKM aKatsushiMatsuda vCIKM aDoronRotem vDOLAP aMirandaChan vDOLAP
vECDL aIanH.Witten vJCDL aDrorG.Feitelson vInf.Retr. aFabrizioSebastiani vSIGIR aSilvanoP.V.Barros vSIGIR aPetteriNurmi vSIGIR aPatriciaSomers vSIGIR aDavidA.Evans vTREC aRalphM.Weischedel vACMTrans.AsianLang.Inf.Process. aMakotoKoyama vACMTrans.AsianLang.Inf.Process. aDamingShi vACMTrans.AsianLang.Inf.Process.
vECDL aC.Weir vECDL aRodrygoL.T.Santos vSBBD aLeonardoRibeiro vSBBD aSolomonAtnafu vADC aYujiFukushima vADC aW.A.Gray vDEXAWorkshop aSergiJordà vDEXAWorkshop aHiroshiIshikawa vICDE aMauricevanKeulen vXQueryImplementationParadigms aTorstenGrust vIntelligentSearchonXMLData
vECDL aDanielFaensen vECDL aRyanShaw vECDL aKostasSaidis vECDL aMarcinWerla vECDL aMikineHasegawa vECDL aFilippoMenczer vWWW aBitaShadgar vWWW aLukaDivac-Krnic vWWW aNicolasLabroche vWWW aMathiasKimpl vWWW
vMIRO aChristianGerber vMIRO aMun-KewLeong vInf.Process.Manage. aAntonellaZanzi vDEXA aKatarzynaSikora vDEXA aLeonidA.Kalinichenko vADBIS(localproceedings) aRiinaMaigre vADBIS(localproceedings) aAndrzejSikorski vADBIS(localproceedings) aYossiMatias vACMTrans.Inf.Syst. aAndersI.Mørch vHypertext aPaolaCarrara vHypertext
vMIRO aGladysMonagan vHIM aHansHolgerRath vHIM aPeterF.Elzer vCAiSE aJacquesLonchamp vDEXA aDavidJ.Harper vSIGIR aAlanL.Tharp vDASFAA aTianqingZhang vDASFAA aYiDeng vHIKM aLoisM.L.Delcambre vDELOSWorkshop:DigitalLibraryArchitectures-LNCSVolume aLeonardoCandela vECDL
vMIRO aPhilippeMulhem vDEXA aYahikoKambayashi vDASFAA aMoiraC.Norrie vDIWeb aJoséEduardoCórcoles vWES aSvenTill vWES aKyriakosKritikos vWES aStuartE.Madnick vIEEEDataEng.Bull. aPrabhakarRaghavan vVLDB aWitoldLitwin vDBISP2P aWolfgangNejdl vECIR
vMIRO aAdelheitStein vFromIntegratedPublicationandInformationSystemstoVirtualInformationandKnowledgeEnvironments aMartinSteinebach vFromIntegratedPublicationandInformationSystemstoVirtualInformationandKnowledgeEnvironments aAndreasWombacher vWISE aRaymondK.Wong vDEXA aJohnK.Debenham vDEXA aMasaruKitsuregawa vAPWeb/WAIM aFenggangLi vAPWeb/WAIM aKatsumiTanaka vWOWS aAndreiZ.Broder vWWW aLi-ZhuZhou vWWW
vMIRO aUmbertoStraccia vWISE aVâniaMariaPonteVidal vOOER aStefanConrad vLogicsforDatabasesandInformationSystems aParkeGodfrey vVLDBJ. aElenaFerrari vVIEWS aGangZhou vIEEEDataEng.Bull. aKaustubhDeshmukh vSIGMODConference aH.Werner vBTW aMichaelHahne vBTW aStefanKrompass vBTW
vMIRO aMartinWechsler vInf.Retr. aPaulThompson vISI aJoshuaSinai vISI aDavidMadigan vISI aYiPingZhong vISI aJoshuaSinai vISI aNasrullahMemon vIJBIDM aZhigengPan vIJBIDM aDazhouKang vDEXA aMichaelDittenbach vPAKDD
vMIRO aRosalindW.Picard vMIRO aToreBratvold vMIRO aMouradMechkour vSIGIR aMarkSanderson vSSTD aJiaweiHan vVLDB aNikosMamoulis vIEEETrans.Knowl.DataEng. aIoanaStanoi vICDE aTokWangLing vJ.DatabaseManag. aJudithKabeli vNGITS aManHonWong vDataKnowl.Eng.
vMIRO aMarkD.Dunlop vInf.Process.Manage. aRyenWhite vInf.Process.Manage. aJudithWagnerDeCew vInf.Process.Manage. aSongwookLee vInt.J.Comput.Proc.OrientalLang. aGangChen vWISE(2) aCleberMachadoOrtiz vWISE(2) aToreRisch vRTDB aJan-MingHo vRTDB aHolgerBranding vIEEEDataEng.Bull. aAlexanderS.Szalay vCIDR
vOOER aMartinGogolla vDataKnowl.Eng. aStefanSchmitgen vDataKnowl.Eng. aYücelSaygin vSSDBM aPeerKröger vADBIS aCevdetDengi vRIDE-NDS aLoisM.L.Delcambre vICDE aShamkantB.Navathe vICDE aZahirTari vDEXAWorkshop aBipinC.Desai vIDEAS aYehiaTaher vIDEAS
vOOER aDonTonkin vOOER aHenderikAlexProper vInf.Syst. aKlaus-DieterKrägeloh vInf.Syst. aIsamuKobayashi vInf.Syst. aGerhardWeikum vCIDR aJohannesGehrke vSIGMODConference aJoséA.Blakeley vICDE aJean-PierreCheiney vDOOD aIakovosMotakis vDOOD aJongP.Yoon vER
vOOER aH.E.Michelsen vOOER aDonTonkin vOOER aGüntherPernul vER aShawnBowers vSIGMODRecord aGomerThomas vRIDE-IMS aMarkF.Hornick vDistributedandParallelDatabases aMyoung-HoKim vInt.J.CooperativeInf.Syst. aPeterWolcott vInt.J.CooperativeInf.Syst. aMatteoGolfarelli vDaWaK aLadjelBellatreche vDEXAWorkshops
vOOER aTokWangLing vVLDB aVijayshankarRaman vSIGMODConference aC.J.Date vSIGMODRecord aMichaelJ.Carey vVLDB aV.W.Setzer vVLDB aWiktorRzeczkowski vVLDB aThomasZurek vBTW aStellaGatziu vRulesinDatabaseSystems aAndreasGeppert vRulesinDatabaseSystems aAncaVaduva vInt.J.CooperativeInf.Syst.
